P60-WS2050-0155-003,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-003,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0155-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0155-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0155-004,JJ62P111,26,PIPE PExPE,MY-MOS25C,5259 MM,FAB
P60-WS2050-0155-004,JJ62TE00,,26"TEE-EQU MITER,MY-MOS25C,1,FAB
P60-WS2050-0155-004,JJ62GS01,26,GROUNDING SADDLE FOR PIPE,MY-MOS25C,1,EREC
P60-WS2050-0155-005,JJ62P111,26,PIPE PExPE,MY-MOS25C,3140 MM,FAB
P60-WS2050-0155-005,DD62P111,16,PIPE PExPE,MY-MOS25C,552 MM,FAB
P60-WS2050-0155-005,JD68RC29,26X16,REDUCER-CON MITER C=500,MY-MOS25C,1,FAB
P60-WS2050-0155-005,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-005,DD62FU21D,16,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-005,DD61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0155-005,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0155-005,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,EREC
P60-WS2050-0155-005,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,EREC
P60-WS2050-0155-006,JJ62P111,26,PIPE PExPE,MY-MOS25C,3863 MM,FAB
P60-WS2050-0155-006,2262P311,2,PIPE PExPE,MY-MOS25C,535 MM,FAB
P60-WS2050-0155-006,1162P311,1,PIPE PExPE,MY-MOS25C,1212 MM,FAB
P60-WS2050-0155-006,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-006,1162E921,1,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-006,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-006,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-006,1162FU21D,1,HUB FLG ANSI CL150 BELL,MY-MOS25C,2,FAB
P60-WS2050-0155-006,J162TR00,,26"x1"TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0155-006,1161BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,2,FAB
P60-WS2050-0155-006,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0155-006,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0155-006,1161BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0155-006,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0155-006,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0155-006,1162FB00D,1,BLIND FLG ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0155-007,JJ62P111,26,PIPE PExPE,MY-MOS25C,891 MM,FAB
P60-WS2050-0155-007,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,2,FAB
P60-WS2050-0155-007,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0155-007,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,EREC
